Country_Code,BR Code,Period,Client,risk_rating,Self_exclude_flag,Variable_21_Y0,Variable_1_Y1,Variable_9_Y0,Variable_2_Y0,Variable_13_Y1,Variable_14_Y0,Variable_27_Y1,Variable_22_Y0,Variable_12_Y0,Variable_22_Y1,Variable_25_Y0,Variable_30_Y0,Variable_30_Y1,Variable_3_Y0,Variable_19_Y0
1,5,2019Q4,11666,6,1,622282.9685,627930.9802,601385.6268,635413.1924,572744.1941,594814.7853,596727.805,610002.345,572575.0051,614512.1924,603717.2568,594257.2264,610036.5952,585867.4044,630250.2021
0,12,2019Q3,11668,7,1,608451.6148,604603.3023,587523.6595,607524.847,608985.126,625893.8491,613814.3439,601389.0494,601253.5688,577153.8653,617563.1629,595212.193,608000.4991,601752.2879,590793.6605
1,5,2019Q3,11669,8,1,580166.68,578763.3366,579146.1865,612130.571,597849.2687,592367.1883,588414.8798,622865.9941,621283.2774,569991.772,601834.6862,594602.7757,617110.6341,588583.4845,617047.9196
1,5,2020Q1,11672,7,1,596887.3943,575416.7192,602943.5378,621607.449,583295.244,601698.5473,587794.3835,614484.666,579274.5764,619218.3763,597847.9189,597810.6499,603850.4238,595728.6003,588157.02
1,5,2019Q3,11675,8,1,610146.3153,612081.3867,628054.6742,620984.3768,628347.4851,621336.5007,628358.1723,620763.2901,618925.2926,604909.8591,572650.0538,574413.9819,604180.692,608140.2887,579214.3154
1,5,2019Q3,11683,10,0,597878.6885,591750.24,584049.3164,577487.8849,581114.8154,573104.1339,598857.318,582594.1697,626690.41,608252.8982,580571.5961,590064.0151,617493.1763,569714.0469,596924.9401
0,12,2019Q4,11687,5,1,616876.5373,591822.0858,601200.5451,585201.076,620719.505,613075.4364,620449.3983,591673.8946,582495.6298,617349.6235,598632.3121,625497.8467,592611.623,584484.4258,607381.6593
1,5,2019Q3,11689,4,1,584518.2693,575785.656,620289.9067,602936.2727,609598.1989,577451.8468,591276.9518,580105.0033,614698.7016,583487.4838,603813.1083,617712.0903,615691.4697,622626.8931,572365.5282
1,5,2019Q3,11691,8,1,622849.7419,608159.5273,570636.3797,581732.493,618375.4329,589760.4285,625203.653,585575.8321,590530.3746,587053.2828,595409.2236,620060.5925,616067.1032,621634.8593,628310.66
1,5,2019Q4,11695,8,1,615019.1473,582153.5052,581408.4345,581892.5223,614751.0415,572774.6124,614535.8612,613546.9173,591454.3258,574002.6839,583687.5067,624333.4195,618074.4446,627571.6102,626006.3181
0,0,2020Q1,11698,8,1,610483.5943,617044.6221,585044.6333,616394.6633,611059.4888,626052.748,573081.8243,622462.9208,581094.1194,591305.106,589375.4671,582069.9114,576254.0714,580261.1544,612560.6362
0,0,2019Q4,11698,8,1,612628.1482,575475.8745,626791.1532,624473.2708,617746.4625,602769.2551,610011.6209,624923.2326,624010.4088,614464.1773,620798.9149,607227.1953,626875.0878,607172.5438,583037.3963
1,5,2019Q4,11709,8,1,580784.969,612812.7755,612505.4657,584443.9979,571450.8408,574003.5564,588234.1748,596531.494,594096.629,600197.5648,586232.349,621385.0424,592743.0976,622645.6975,610672.8308
0,4,2019Q4,11710,8,1,598295.8701,587578.6271,619306.682,593033.3697,612818.3723,607535.802,620992.3974,597737.1895,617139.5855,595557.2786,598056.7606,574864.0728,607505.1435,573050.5806,589930.1155
0,4,2019Q4,11711,8,1,571519.5116,597187.5045,620933.7185,598151.1786,594218.9235,622049.0426,595306.8279,594571.0136,619096.0836,611173.8671,591279.0454,583014.142,626200.0775,571950.017,592286.2446
0,4,2019Q4,11715,7,1,598072.7251,587585.9164,618278.2009,614769.7429,622526.5209,604429.9617,613105.0366,586601.9426,608269.7274,615179.2809,618549.5115,588824.4162,595114.5349,620057.8749,592384.416
0,18,2019Q4,11719,8,1,581827.3841,606453.8008,579507.3851,611232.5153,579663.0605,596181.9341,596654.764,587481.7349,577237.371,604352.6293,617792.042,575198.0585,590420.9492,628366.7692,632217.7381
1,5,2019Q3,11730,9,0,610131.9988,581222.9625,583673.5539,577510.5389,612702.086,572198.6673,613536.47,619403.2751,602025.4389,576134.1178,584285.5755,578141.8791,610715.9377,617917.7286,594860.3836
0,18,2019Q4,11733,7,1,613349.7355,616707.8934,587687.7632,602850.6819,614573.6519,582980.621,586198.7949,595201.5712,569734.3919,598288.8324,589303.9636,587923.9343,610586.0979,575345.0048,584827.3431
0,18,2019Q3,11733,7,1,621434.0977,620122.4368,585013.6584,618186.723,615050.2259,601877.0914,621947.2288,602563.6043,570353.3986,588706.3016,607030.871,618885.7265,626734.7776,569614.8717,593970.3866
0,26,2019Q3,11734,8,1,605958.8545,623419.9371,617971.1404,620511.6894,586715.672,576979.9904,619760.56,607663.1818,583061.0629,610446.3641,603849.6604,577510.1566,605197.4042,612790.1176,618196.7677
0,51,2019Q3,11735,6,1,577099.3513,596595.2403,619841.5398,570230.3352,625237.7488,588117.2779,574132.1857,572806.5968,598771.4198,601347.581,583710.5073,578155.2116,593495.6302,580482.9064,615612.1011
0,12,2019Q4,11736,7,1,602350.8886,603849.757,613508.5385,603633.6381,624985.5403,597183.2324,604490.627,610537.68,572368.3413,613688.5354,595418.8239,599199.4152,604010.7091,614909.8263,612937.4669
0,16,2016Q4,11737,4,1,617181.2164,586541.1702,603249.6977,591090.1717,580506.5925,609264.4024,588232.9426,627266.5732,569499.0522,619254.0715,572074.9972,607523.6374,609195.2362,608830.6495,624955.2123
0,16,2016Q1,11737,4,1,581545.5118,583769.4439,570109.9845,611031.3438,584249.9211,572565.3011,570737.95,602591.0527,597727.0395,599839.0955,620466.8745,569912.2069,616238.4177,607749.4566,601697.5717
1,5,2019Q4,11746,7,1,579042.2301,601081.2862,571237.074,573036.7424,611511.6695,603511.5902,581060.8608,609967.5612,572520.5187,589343.3618,619287.0872,610857.2318,578321.0841,599562.6454,578078.1091
1,5,2019Q3,11746,7,1,615824.354,623431.7893,598029.9671,596844.3502,610408.5258,613441.3508,581145.4727,624314.5431,607906.1902,586861.0344,599183.6817,598758.4422,625676.7963,608728.1087,582564.66
1,5,2019Q3,11750,6,1,580533.1201,590003.3516,577634.8416,627535.0458,598119.0566,627091.7471,590301.5208,579656.047,612125.3715,577558.3555,620164.6865,613415.8252,608589.8773,597122.3386,613993.3077
0,72,2019Q4,11754,8,1,615319.1134,572507.0042,587876.127,588417.6521,575625.0288,585023.766,601049.8354,580681.7137,571205.7111,588304.1226,601552.094,623723.4401,624497.2678,615289.1525,630670.791
1,5,2019Q3,11759,7,1,611893.5719,619985.2422,603615.2092,596198.2788,573134.0523,619572.5677,612971.4558,620689.1751,607280.7979,589989.5204,619054.3632,580463.1809,628170.8427,618172.892,607850.9574
1,5,2020Q1,11770,6,1,604069.936,621408.1969,647554.0344,680203.7481,586531.0271,604654.0843,608898.8793,596615.6872,601245.8276,589402.8939,628488.1775,610842.4817,611848.0659,635593.1582,646702.5505
0,26,2019Q3,11780,6,1,578920.8737,585388.4289,581972.077,625241.9713,616637.7746,607483.6719,598153.9659,594806.6945,621616.213,570326.4219,617789.5719,619681.808,576652.532,616482.5077,570504.3506
1,5,2019Q4,11787,10,0,612968.3214,628311.3463,592499.8393,590429.3061,609311.2224,623245.054,628470.4305,581345.5984,569185.1637,582135.6331,626458.8255,581189.5801,585873.1924,598287.9347,604268.3182
1,5,2020Q1,11796,7,1,573730.2635,609996.0837,604660.7975,624330.6879,624464.7787,625349.9694,611452.8344,592289.9028,604807.6807,623820.4057,582214.1106,574694.6462,608437.2695,603532.7104,609738.2365
1,5,2019Q3,11797,4,1,619260.4777,594776.2098,630287.1236,606042.6431,623791.4064,588963.0996,587388.0155,569614.6072,577572.7732,591877.5622,597797.5207,598484.8653,570227.8775,584958.1203,595465.2824
1,5,2019Q4,11808,8,1,581227.6584,602896.5755,602535.3058,616766.5935,594076.3777,612470.8358,581401.4897,614625.0671,609572.2477,606676.1561,579872.8436,569888.815,595212.9995,590313.2587,576443.0604
1,5,2019Q4,11808,8,1,584181.3326,584531.5131,606106.3136,595940.0903,583574.7059,583264.3886,575511.6708,618098.9184,618987.9449,600364.9014,593685.6119,601313.2633,621677.4687,626695.6298,572573.7045
1,5,2019Q3,11810,7,1,627478.2731,612091.0891,616756.8858,582059.2324,587622.2889,578026.1908,618072.6235,568653.8217,614002.4178,607334.9858,577568.6102,585168.8092,571892.6199,574644.4378,589094.0125
1,5,2019Q4,11815,8,1,579097.9213,598376.3901,600786.5441,577794.2329,576539.0721,597284.3739,590640.9195,575769.0715,585914.9578,602026.5547,602093.4973,571162.6389,572121.7162,612613.9728,584822.0791
1,5,2019Q3,11816,5,1,593666.2061,575541.2168,592642.9014,601587.9351,570695.9896,618391.1393,605537.1733,607376.7827,574466.2356,578966.6311,590443.9207,594844.6017,570746.9652,621862.7487,583334.5481
0,26,2019Q4,11820,7,1,595934.3932,573800.5683,602422.8228,616722.3622,594732.6065,600519.9354,599468.5991,602523.1551,623280.6764,615060.6983,579601.0253,583181.5328,590762.3594,614267.1197,608871.6841
1,5,2019Q4,11830,7,1,608275.2735,604714.5117,577949.5976,584495.0798,594433.5066,569011.1163,599931.0001,615203.733,588877.0072,613799.3777,628158.2387,593478.4834,571916.4038,619858.0453,587588.9104
1,5,2019Q3,11835,6,1,625733.6705,587538.6249,592269.0496,620327.3579,613092.4275,570538.6913,611938.8998,585123.4996,574774.3419,618608.3772,605597.7294,608021.1314,593349.1432,601173.1397,615499.2207
1,5,2019Q3,11840,4,1,599656.2765,586267.8253,574314.1248,583058.2176,587988.146,606445.518,591208.4167,591347.3777,609017.2867,591819.6427,582540.9295,626854.8177,578045.6346,618321.4703,581466.8351
0,18,2019Q4,11841,8,1,601149.2815,594012.479,621596.6727,590386.493,595893.5875,597311.2309,593319.8197,593186.7599,584034.6914,584254.6378,583110.8748,575735.3143,586312.0613,572624.0627,628126.2498
1,5,2019Q4,11843,9,0,610547.5298,600442.3628,579354.9007,613009.2633,605652.771,576848.91,605816.2391,571525.5219,577245.0947,584213.8092,593684.5989,588251.1375,626922.596,623973.5405,590895.028
0,26,2019Q4,11844,7,1,608341.8937,624754.747,619023.1982,616928.7755,602174.1878,628485.4932,616245.3395,576067.9217,579297.3292,614593.3648,611524.9387,617565.5652,590159.0256,581787.786,627363.9925
1,5,2019Q3,11859,8,1,569983.3499,624582.4827,601586.0226,603443.2023,575299.2954,626623.9011,584148.7191,605536.7245,625954.0072,612964.2415,581650.6854,571257.3287,621411.2956,629573.4713,587867.9428
1,5,2019Q3,11862,5,1,570535.9053,621005.9229,611504.4706,577401.1275,609594.8568,614390.7148,627277.8357,584488.6224,606976.051,623630.3932,591194.4821,570407.4137,571044.3941,586154.9622,609201.4975
1,5,2019Q3,11865,6,1,587734.2537,611703.6951,576125.742,592322.2909,569049.9822,576390.725,595817.7188,595769.2153,570399.7826,619030.7156,578603.7581,611429.3417,611993.6233,569176.5962,616295.432
1,5,2019Q4,11866,8,1,623049.4365,582566.9696,580484.2198,585810.189,582757.7053,611535.8328,588608.4413,597925.1202,606561.9345,628048.1026,601810.4679,612539.3503,578870.0682,616295.9111,596257.8574
1,5,2019Q3,11868,8,1,609274.2042,599986.8324,620603.988,613938.6601,613441.4307,623224.9925,581596.6989,586222.0892,599710.2038,601028.8649,572651.6724,628229.0288,623496.7301,614697.4835,607455.9408
1,5,2019Q4,11869,8,1,602457.8516,605204.622,584003.5425,623616.0164,578344.1621,592021.8317,577486.7501,619503.4516,573609.5843,572628.5347,597413.1131,583826.0019,605704.334,568623.8079,615184.0727
0,12,2020Q1,11870,7,1,578978.5984,603216.6485,595150.3504,591807.9755,578422.8403,576972.3942,619018.5752,611781.7047,575577.534,621797.0839,598244.8747,586675.0035,595657.4952,622566.3304,604366.8642
1,5,2019Q4,11876,8,1,577155.6441,592038.2652,592490.5639,620668.1035,618414.6793,605800.3714,590011.9303,571418.0936,581220.8388,589552.9133,573172.9401,612882.3596,611191.9708,573455.1999,603792.4534
1,5,2019Q3,11878,8,1,586410.6724,586008.236,575302.8317,603261.4704,619473.1788,615983.4108,570523.0639,609480.383,599401.9499,617383.8443,585421.2765,622876.3942,572359.8628,626946.4206,601918.9872
0,13,2020Q1,11879,6,1,609109.8875,574449.5914,587713.9883,645476.8472,615996.7262,603211.7754,591591.6375,608228.174,588387.8717,611123.8884,580349.4963,589575.3673,591342.228,613533.5886,634936.2607
1,5,2019Q4,11886,5,1,580246.3356,600921.3552,610141.0725,597414.2591,583073.8789,609294.46,592758.7982,614328.4849,586095.1514,621125.1241,596101.2742,623481.5098,610184.733,588527.3375,629725.0961
1,5,2019Q3,11889,5,1,569323.8266,584810.0845,616182.0921,588906.6385,621656.4213,605195.3288,628971.8005,568722.4674,594859.445,618142.8544,585253.4759,581135.8577,597692.351,569312.9867,613248.168
1,5,2019Q3,11890,7,1,594173.6919,577764.3916,626837.0956,585866.7324,617535.2914,594925.6232,614328.7434,621725.9759,622932.6979,614038.049,604671.882,627473.4162,575644.7298,590615.1352,603469.7364
0,23,2019Q4,11914,8,1,592364.8938,615849.7928,629497.1493,612600.3497,574194.1126,586989.5278,611957.3983,578256.0379,624923.6005,578795.48,626226.3381,612490.1491,623882.9475,589141.6698,601717.7365
1,5,2019Q4,11918,5,1,583348.2656,608447.3823,610336.59,606396.4493,622305.9869,606176.2676,601400.1886,581535.7698,592358.0819,601657.5191,571943.8068,606913.5488,577676.3005,610722.7608,598905.7189
1,5,2019Q3,11919,6,1,592878.3073,585370.1091,626473.3881,571416.4471,597451.534,596618.4427,587031.4065,569874.2505,577399.4882,628467.3624,572819.5439,613874.9901,595559.1551,622017.3968,620873.2645
0,11,2020Q1,11920,8,1,585001.8733,591734.9433,608171.4375,585461.2239,590140.0038,621913.9699,603430.7254,600518.4542,627167.7683,626321.4846,591876.0808,603179.989,621606.613,593408.727,619320.4005
1,5,2020Q1,11926,8,1,608181.1309,575050.6675,615961.4931,594745.5912,617825.7526,611496.2456,585722.8997,603300.7314,576951.2422,579802.2928,575166.6318,601001.2066,608924.8919,594037.4052,591088.0525
1,5,2019Q4,11929,5,1,570273.0754,628261.0419,656457.8208,640641.7975,601163.8756,590358.2617,611167.9921,628895.4346,595708.0235,585001.0212,590480.7289,620867.7938,596137.6386,568964.8086,613831.0163
1,5,2019Q4,11932,9,0,628099.5587,593591.4201,594232.219,605900.1859,577528.4316,622670.4759,592375.4951,592738.8965,606110.9406,619688.6093,599476.7947,624472.6293,627345.1931,583817.6539,624286.2144
1,5,2019Q4,11935,8,1,612626.8324,624631.8624,608701.6318,574403.5328,578008.6314,568982.5382,607352.8062,593247.1666,621369.6295,612319.333,584892.0588,595166.0476,593707.1669,589566.0994,584757.6999
0,3,2019Q3,11937,7,1,617701.6881,610092.9169,589583.0438,614394.8431,572508.1427,593778.8926,609464.3484,625611.2972,582646.6766,595272.3676,594302.8493,618573.3861,581985.5499,608737.5902,579716.088
0,4,2019Q4,11943,8,1,572465.1921,571192.0068,594226.2555,599783.2197,593679.9498,624302.8319,570493.6101,598492.4742,609661.9544,616750.9593,626475.2764,569856.1034,586605.1682,610785.3649,590175.6236
1,5,2019Q4,11944,7,1,589164.9966,609049.4164,584570.2211,606207.6336,617313.8018,582101.5417,615922.8616,618274.1748,611735.0026,628390.5906,588047.0836,620052.9888,587345.1161,640257.3335,609294.2274
0,13,2020Q1,11952,7,1,615473.7675,604877.4919,597955.3943,572262.8338,584706.6804,621146.4754,615502.7053,627913.3115,595989.7856,612023.2178,605800.9819,621804.7697,574875.505,592778.6783,573525.1237
1,5,2019Q4,11954,8,1,590433.5826,598809.8053,583370.6339,628978.0603,580663.3249,588633.718,600633.3494,619810.8109,569874.3343,592895.0281,589114.9433,622268.908,626784.0374,627161.4967,601096.5276
1,5,2020Q1,11955,8,1,585325.129,590345.6507,573030.2885,619244.9657,592827.7189,602138.79,579334.6534,606201.621,616150.577,601191.74,590429.6031,599898.4774,623391.1522,619242.4852,590617.8367
1,5,2019Q4,11955,8,1,605688.4521,581107.6206,610576.7209,631076.7075,608258.8104,618607.692,622374.0528,573166.4774,603648.3905,581688.639,610173.1992,602233.8887,590979.0594,600553.9751,573751.5795
1,5,2019Q4,11956,5,1,603755.5557,578292.5303,609221.7866,597566.8812,583748.7131,586423.3274,570438.5022,588911.4633,626862.4806,613140.8796,584106.8524,606674.4396,606877.9685,571930.3348,576267.6844
1,5,2020Q1,11961,7,1,587727.0428,604066.8648,591402.2257,601388.016,577511.7927,591508.5706,614092.8471,602509.3577,622996.359,621618.3401,596822.5798,590043.8726,570425.1897,595597.9468,596034.5287
1,5,2019Q4,11961,6,1,572760.2449,580635.0039,596030.647,620272.1438,570264.7554,590093.6097,620939.3127,578479.0204,571731.5356,617495.7992,612573.4688,587787.7521,610739.3395,612850.6812,597950.9255
0,19,2020Q1,11967,8,1,596191.727,582092.5461,616395.3967,604342.2671,589504.4939,584361.9756,571880.9415,627443.7234,617337.2421,596983.8154,580010.1146,610158.0034,606009.0203,589160.5488,583278.9923
0,19,2020Q1,11967,7,1,584368.4429,610890.546,585224.0518,577565.3914,602645.8515,621475.0264,622280.523,601696.3728,613892.7467,605037.9662,584728.2113,602457.506,572991.7944,598081.7748,588379.2557
1,5,2019Q4,11973,8,1,609511.1091,614004.5398,606219.0375,605777.2436,599838.6833,612859.1526,602984.0007,619844.1885,595376.637,580186.4513,603756.9212,606455.7832,613357.5336,604915.6815,574668.8491
1,5,2019Q4,11977,6,1,610022.6611,613129.4724,620810.8224,614389.2905,600958.6802,628637.9662,596537.5067,601991.043,623387.5143,581866.2523,623793.7563,598123.8668,624187.9932,614368.744,609022.9096
0,26,2019Q4,11980,9,0,625349.9641,608983.8885,590140.9131,614802.649,618087.7834,612697.1296,577788.27,617695.243,571580.5693,571416.1835,580651.9534,578139.4684,618265.425,586482.0545,623995.7098
1,5,2019Q4,11984,7,1,587027.2541,590627.6648,578174.3666,573425.4007,614138.9905,616597.8819,587523.4794,626783.911,614969.2256,588553.8286,623038.5299,604620.0815,618234.4546,628246.5634,582700.3276
1,5,2019Q4,11986,6,1,609916.5497,586665.7233,597613.7779,625226.7157,582360.9323,603272.1904,591222.7805,609232.8101,581762.0267,600889.1407,577328.3318,611001.212,585750.5427,590394.8196,619029.4139
1,5,2019Q4,11987,6,1,620424.2475,597562.9326,615269.0658,624640.0428,615288.0962,588860.7831,605359.8301,614872.8436,574796.1975,572804.525,606140.1693,596274.0475,576899.3258,589201.7309,582635.3792
1,5,2019Q4,11990,5,1,600171.3364,577598.2148,608534.6072,586663.569,605009.785,610772.6928,575680.5022,619218.6362,618919.9802,614193.6297,590195.4844,583313.9689,608761.5709,582545.7539,576847.1413
1,5,2019Q4,11997,7,1,574943.1421,626539.7676,622406.0701,605605.1656,587833.2249,600965.1486,602367.555,575888.5773,569916.9918,569295.9576,603019.555,577834.2932,603715.3282,615577.2004,581696.6708
0,12,2019Q4,11998,9,0,573068.1739,568736.4743,573423.2411,624463.3334,581959.7826,605145.5416,583478.1722,606981.1403,628217.2331,569106.0456,622748.2037,576038.6524,585907.9861,614949.9031,570954.0094
1,5,2019Q4,11999,7,1,609365.1458,578503.2294,619785.5704,597440.1809,612673.4698,596210.3656,575492.6601,625017.0247,608129.0626,628357.9376,624907.034,607145.4741,625378.1257,589568.092,627383.854
0,26,2019Q4,12000,6,1,599479.1751,572860.6671,580156.1451,616659.7262,578192.9137,589477.0896,635422.4941,617439.7463,591525.0354,603026.3026,592862.0751,597239.0827,610557.7257,590144.1789,614010.5167
0,4,2019Q4,12002,9,0,625665.3934,617144.6595,578339.5266,589872.7084,623657.1874,594602.8395,581964.1709,615673.7853,575016.6886,589038.0395,614987.1664,600071.6118,606784.8344,601448.2684,585605.598
0,0,2020Q1,12004,8,1,613045.2276,599897.2826,579647.2105,574614.2589,580703.3046,617422.073,599518.0297,628179.1226,608250.914,603498.6426,582400.2417,583950.9763,607393.9001,602034.0926,618020.3615
0,26,2019Q4,12006,3,1,625625.2316,600028.132,618071.4095,650942.0625,624831.5105,615887.5349,607277.7905,578808.8394,619530.8964,616705.7216,592901.3572,584983.1021,589118.5937,610367.0797,605346.6214
1,5,2019Q4,12007,8,1,568984.7094,607292.4376,607655.7746,578955.2834,617396.7058,571434.8465,608527.7318,577260.7111,591342.9675,625023.7331,580754.1121,582067.285,607355.4809,618583.0558,608703.4291
1,5,2020Q1,12014,8,1,574776.6213,591088.5667,581875.6826,624014.455,618826.2149,580634.7753,615980.2727,620394.8509,583136.7946,588050.0315,595503.9692,628274.7277,598642.8865,587054.5632,618152.7871
1,5,2019Q4,12015,10,0,613723.2427,630603.6407,636825.2283,606895.5932,610857.3555,628164.7304,580266.7633,619844.6793,610767.529,598682.4288,597035.8827,583364.533,592152.7551,585571.6728,585489.6509
0,26,2019Q4,12022,9,0,592868.5304,607851.8369,619928.7301,601491.5837,607664.8015,590352.8012,583316.3109,626253.7065,572140.7807,583048.2691,588740.5589,608859.3569,605082.9728,579805.9113,595245.9417
0,12,2019Q4,12027,7,1,595198.1073,626375.2597,626681.6309,601011.3686,621563.1535,618745.8086,628681.0082,578552.1724,606141.3519,617135.4948,602782.0505,603647.8106,605184.6108,620435.798,622967.2807
0,6,2020Q1,12033,8,1,615192.9406,581609.9115,577169.266,574091.3775,602788.6318,627180.1484,610913.7093,580597.8376,609646.1539,570699.1279,610479.0636,568933.5236,606753.1127,571462.1712,598257.9142
0,4,2019Q4,12035,6,1,599179.4616,600345.1619,599636.7329,573323.2426,571131.9351,583530.5161,589086.6671,590654.11,575405.4829,574208.4223,622980.9856,608288.4435,609293.9447,601566.0214,594389.0252
0,14,2020Q1,12041,6,1,621399.4107,613240.5531,578511.2541,617082.2569,606420.108,621980.619,606683.5148,582749.7707,585844.1447,590183.6918,576847.6331,622904.0575,610669.2319,596575.4752,601223.4769
0,26,2020Q1,12042,7,1,585624.0474,606157.0233,594058.7018,619447.6383,575330.2583,604149.8298,616576.9966,608210.1141,619923.4867,617563.0779,613482.6844,591457.5692,602481.3354,609742.5658,614667.0298
0,21,2019Q4,12044,8,1,590842.1578,576390.045,597779.588,599608.8548,609586.9991,602537.9147,625448.4309,609893.1966,583461.5015,580938.8385,618176.3759,592388.1012,605661.6026,574386.0095,569426.6956
0,12,2019Q4,12051,8,1,617552.0025,610116.7825,584223.4839,593814.4395,587747.8124,574107.593,615303.0939,623624.9945,611344.9605,572096.4008,616202.5285,569693.3393,617411.711,596559.7224,573805.1022
1,5,2019Q4,12056,5,1,570976.5081,628760.5145,599815.5584,586218.4601,627317.5043,577024.5534,583352.7726,607422.8842,612373.2811,575180.5706,604998.6018,626523.7681,603008.4297,617627.1588,569681.6664
0,12,2020Q1,12066,8,1,601077.0477,603599.9302,612375.2879,627618.4687,597585.6249,594980.9843,571868.1657,616773.5107,584048.0671,593886.6982,607056.0432,623940.5349,570351.8124,599088.38,626944.6452
1,5,2019Q4,12067,4,1,590728.5838,570622.1865,582610.8004,572362.5557,613535.6379,574298.517,573551.719,611086.4474,584646.124,576292.3902,572033.4122,572514.885,589564.1885,618670.9833,619517.2563
1,5,2019Q4,12068,5,1,582878.3651,587494.083,611026.0922,580480.717,586069.759,600141.5504,595616.2414,590679.2178,573425.0022,602774.7475,602938.8219,597333.0582,626988.0246,570023.4587,623311.8279
0,4,2020Q1,12070,6,1,590125.6957,624668.4555,584383.5528,606394.2448,587246.6062,586642.5119,575621.695,590091.1448,622155.636,579853.9391,573985.5577,583634.7654,571213.2874,586717.5663,609476.4636
1,5,2020Q1,12080,7,1,598333.8663,621875.4679,614880.9055,619662.3815,597025.0008,626714.3824,609006.9267,620809.0606,579420.8106,592704.5839,586149.7916,573973.2296,594583.0905,611787.5338,587093.3958
1,5,2020Q1,12080,6,1,606067.515,596812.3113,569126.7811,575032.5517,598899.2195,592765.1643,618383.771,595506.4293,570196.9855,607307.2835,592901.6219,596513.6913,599336.7537,617338.1697,586384.2854
1,5,2019Q4,12091,6,1,588927.4751,581934.9304,608450.7668,581480.968,571417.1367,597715.4718,580365.5942,607988.0624,581010.3407,598845.9473,572613.982,616597.2478,614625.1063,570999.1108,608898.9995
0,35,2020Q1,12101,7,1,572475.2497,607435.9318,625725.7515,599957.146,574388.7471,576357.5248,591539.0386,603514.5971,615941.4585,600971.8756,591582.6575,580346.1155,624967.4117,598413.9349,625980.9626
1,5,2019Q4,12109,6,1,595874.0828,622933.1488,651405.8708,603312.7629,569409.347,580543.5294,615073.0655,594949.7929,609630.0228,577015.0358,608036.9698,611012.27,595828.7773,607049.5663,605431.4497
0,9,2020Q1,12110,8,1,599500.6756,590671.9522,569741.6273,602450.77,593508.8995,610092.6784,626390.4469,625464.5608,594407.7463,571162.4574,598107.1202,616495.1307,616402.5379,618720.4736,591401.7545
0,3,2020Q1,12111,8,1,626165.0061,615196.4179,575299.125,583687.2513,616183.3537,602421.3948,591587.375,597802.6432,598836.2713,611394.6491,621090.0769,612367.3481,578092.7234,611679.8501,604081.2333
1,5,2020Q1,12114,7,1,613839.512,606164.9045,627052.741,619738.343,569124.0628,627703.6264,576450.2554,595673.1508,572690.4773,614670.1574,614318.6077,570918.0944,571553.5998,578423.9061,622235.5911
1,5,2019Q4,12116,6,1,575281.1084,570948.809,609787.0567,611324.1125,614160.0959,623483.2461,577828.7188,589723.4571,603745.1016,598715.4515,585189.8441,590774.4999,571115.7786,624725.5994,620432.0065
1,5,2019Q4,12135,9,0,607706.8024,578765.0687,606484.5019,600050.3196,584130.9317,589705.5015,580148.29,613221.6183,588520.5391,610823.954,597753.317,576522.2455,613803.1776,600433.3591,585109.2145
1,5,2019Q4,12137,10,0,614801.8071,627201.2795,626128.2696,611625.8137,580206.1762,579398.5507,602657.2438,603495.3399,622511.8531,624741.5205,609712.7369,571013.9513,622612.9498,600664.4219,627582.9764
0,26,2019Q4,12154,7,1,582173.2828,592632.3723,590327.4001,643008.6177,601847.0117,624308.9723,592001.223,587756.7029,623975.6698,597955.1563,597888.7931,582200.0042,596265.3807,600887.1413,631610.0789
0,16,2020Q1,12155,8,1,624833.4811,586039.5199,603016.3417,595535.7103,575236.8799,579129.0715,624952.7359,573443.5063,616827.8029,615234.9159,579502.9577,585171.7478,600597.0786,572891.16,616503.1656
0,16,2015Q1,12155,7,1,589811.8156,602343.822,609643.9731,600819.4538,610635.1849,609144.994,600313.1198,595449.3306,577373.2841,599875.7544,612262.8849,613895.6156,589291.2333,583890.6065,583720.6271
1,5,2019Q4,12158,6,1,622491.7331,599583.8265,584134.2138,600858.4888,615766.4384,574015.8216,582282.295,624927.0318,620342.5281,569019.4302,581913.35,612910.8427,587357.7957,590455.9716,596460.7382
1,5,2019Q4,12160,8,1,613022.4325,589476.7979,571482.0739,609532.4235,602363.7539,591542.6431,606501.9646,616525.2865,613730.776,611496.444,571394.1543,584922.5108,613700.2952,619590.0603,591275.0777
1,5,2019Q4,12163,6,1,600729.7353,592229.1415,600890.5723,604859.3821,612868.1407,623910.9064,575721.7911,580102.6384,593249.5845,597071.4679,623235.8241,585738.4437,604329.0083,596003.213,608454.2223
1,5,2019Q4,12164,7,1,574375.1149,627114.488,581586.4887,602651.5358,583995.4411,600544.5969,578300.9084,607159.4341,573069.6831,609218.9934,588347.6435,611705.2758,609086.3761,577281.6648,570697.7889
1,5,2019Q4,12168,6,1,601097.429,620545.325,593291.2405,585333.604,582416.5067,604070.9682,591234.3901,571435.7439,579865.4904,614635.1738,611428.6428,616159.8164,603860.2215,570620.9637,570645.0436
1,5,2019Q4,12172,4,1,618289.4384,579869.9696,629939.893,626057.3058,569113.3256,602608.1889,602316.2427,579045.1354,574142.8201,588376.7999,570220.7534,585578.9995,588266.4411,616460.4958,583880.8584
0,26,2020Q1,12175,5,1,622946.8969,585191.0577,594059.0543,626584.0037,587001.01,575219.4665,584583.5004,628261.5062,570578.074,592229.0281,628358.6725,616379.5796,608311.4662,603983.6568,591148.288
